id,text,misinformation_label,opinion_label,all_caps,exclamation_marks,hedging,adjectives,unk,annotator,exclamation_marks_bin,all_caps_bin,hedging_bin,adjectives_bin,unk_bin,jennifer,nicole,rachelle,shiao-li
918,I'm raising money for Hurricane Dorian Food Supplies. Click to Donate:  https://www.gofundme.com/hurricane-dorian-food-supplies?pc=tw_co_share_m&rcid=r01-156755945563-88169f67c2364e36 … via @gofundme,0,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
919,"Would-be looter in Hurricane Michael-ravaged Florida shot, killed after trying to steal law enforcement vehicle
https://www.foxnews.com/us/would-be-looter-in-hurricane-michael-ravaged-florida-shot-killed-after-trying-to-steal-law-enforcement-vehicle-report …",0,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
920,Food safety tips for those in path of Hurricane Matthew | Food Safety News http://www.foodsafetynews.com/2016/10/food-safety-tips-for-those-in-path-of-hurricane-matthew/ …,0,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
921,These People Had An Inventive Way Of Keeping Their Car Safe During Hurricane Matthew http://uproxx.com/webculture/car-safe-hurricane-matthew/ …,0,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
922,"#WWIII: #IndonesianNavy submarine KRI #Nanggala with 53 crew members aboard &amp; taking part in torpedo drill goes missing mysteriously off Bali coast. Indonesia calls on Australia &amp; Singapore for help in rescue. Submarine is feared to have sunk 700-mtr-deep.
https://t.co/pzU8BUZEwr https://t.co/DRFkIkovHr",1,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
924,AJE News : Horrors left by Hurricane Matthew become clear in Haiti: Fears of cholera outbreak and food shorta... http://bit.ly/2dZuMWc ,0,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
925,What a goooooooaaaaaal!!!!!!,1,1,[],"[['!!!!!!', 22, 28]]",[],[],[],shiao-li,1,0,0,0,0,0,0,0,1
926,ÛÏYou see the devastation &amp; itÛªs shocking.ÛÏ  Firefighters continue to battle flames in California. benstracy reports Û_,0,1,[],[],"[['shocking', 40, 48]]",[],[],shiao-li,0,0,1,0,0,0,0,0,1
927,Severe hailstorm in progress over Northeast Logan County... #cowx http://t.co/XK9OwGV1O5,0,1,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
928,@thoutaylorbrown I feel like accidents are just drawn to you but I'm happy you've survived all of them. Hope you're okay!!!,1,1,[],"[['!!!', 120, 123]]",[],[],[],shiao-li,1,0,0,0,0,0,0,0,1
929,Survivors scramble for food and water in the wake of Hurricane Michael https://distressedvolatility.com/2018/10/13/survivors-scramble-for-food-and-water-in-the-wake-of-hurricane-michael/ …,0,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
930,Ignition Knock (Detonation) Sensor-Senso Standard KS161 http://t.co/WadPP69LwJ http://t.co/yjTh2nABv5,1,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
931,Hurricane Matthew shifts west with US in view - CNN. Flashlights. Food. Prayer https://apple.news/Ab1cmW_1wRhyiKElEv428sw …,0,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
932,"A video from 2018 was shared as CAA protesters setting ablaze photos of Hindu deities. Among those who circulated it was BJP spokesperson Sambit Patra. #AltNewsFactCheck #CAA_NRC_Protests. | @ArchitMeta 

https://t.co/2CjBnQogls",1,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
933,@JoannaCoon1 sorry my food arrived... I didn't get a chance to shop bc of the blizzard so ughh,0,1,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
934,"Vaping concentrate while waiting on more medicine for the hurricane, I'm gonna ride this out‚Ä¶ https://www.instagram.com/p/BYt-LgxBQBA/¬†",0,1,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
935,Getting ready to ride out this blizzard by my lonesome.,0,1,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
936,"This is your government on conservatism... and partisanship...

No food, no FEMA: Hurricane Michael's survivors are furious - The Daily Beast https://apple.news/APp4E5UMtQT2ULJVMPM0ovw …",0,1,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
937,"ALABAMA:Couple Survives Tornado in a Below Ground Shelter Built for $ 600 USD; House Completely Destroyed
http://reut.rs/iXWsNP #alwx",0,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
938,"Vijay Goel, former president of BJP's Delhi unit, shared this photo with the claim that it showed a recent water crisis under the #ArvindKejriwal-led government.
#FactCheck #DelhiNews #ViralPhoto

https://t.co/xMtHjzOPIL",1,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
939,Hurricane Dorian drives man to park his car in his kitchen https://www.autoblog.com/2019/09/05/hurricane-dorian-smart-car-in-kitchen/ …,0,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
941,"Hurricane Harvey prepper update: Sh#t just hit the fan in South Texas... non-preppers hurting badly as food, ... - http://ronkollman.com/hurricane-harvey-prepper-update-sht-just-hit-the-fan-in-south-texas-non-preppers-hurting-badly-as-food-water-power-and-emergency-services-fail/¬†‚Ä¶pic.twitter.com/KoEOMZRpZ7",0,1,[],[],[],[],"[['Sh#t', 33, 37]]",shiao-li,0,0,0,0,1,0,0,0,1
942,"@HuckabeeonTBN No Food, No FEMA: Hurricane Michael’s Survivors Are Furious https://thebea.st/2IV0u6C?source=twitter&via=desktop … via @thedailybeast",0,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
943,The wind is going to be 185 miles an hour we also have food everyone in Florida  keep safe this hurricane is lot bigger than  Andrew.,0,1,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
944,#news Shirtless man lounges in the middle of the ocean during Hurricane Matthew: Richard Neal decided to ride... http://cnn.it/2dJxCPp ,0,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
945,"The new #IPCC report describes a world of worsening food shortages and wildfires, and a mass die-off of coral reefs as soon as 2040 ‚Å¶@CoralMDavenport‚Å© #climatechange https://www.nytimes.com/2018/10/07/climate/ipcc-climate-report-2040.html¬†‚Ä¶",0,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
946,"Westlake kids laugh at floods ""Mom I'm taking the boat to whole foods!""",0,0,[],"[['!', 69, 70]]",[],[],[],shiao-li,1,0,0,0,0,0,0,0,1
947,Dramatic video shows officers evacuating animal shelter in wildfire's path http://nbcchi.com/XJz9Q5W¬†pic.twitter.com/GXHk6c8Kqs,0,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
948,Just had a heart attack because I thought my goat was dead. ???? don't worry Rocket is okay. ??,1,1,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
949,The hurricane better not come to mobile while my car down there we in this shit together ,0,1,[],[],[],[],"[['shit', 75, 79]]",shiao-li,0,0,0,0,1,0,0,0,1
950,"Lady Gaga Volunteers at Wildfire Shelter After Fleeing Home, Gives Powerful Speech to Survivors - http://PEOPLE.com¬† https://ift.tt/2ProIMt¬† #ladygaga",0,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
951,"Leaked Emails: Hillary Claimed Terror, Russia Not ‘Threats’ https://t.co/3fjodRdpyJ via @LifeZette",1,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
952,"This hurricane has been one of the funnest/one of the scariest moments ever, I nearly drowned in my car but I also have a pool in the street",0,1,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
953,Tornado missed our shelter in St Louis - the staff and kids are ok,0,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
954,Florida man parks Smart car in kitchen to protect against Hurricane Dorian https://ift.tt/34pTFV9 ,0,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
955,"Praying for everyone in the blizzard. Special prayers for those who are homeless, stuck in cars and those with no power or heat",0,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
956,"This year especially, the Coronavirus pandemic is challenging our communities in ways we could never have imagined, and it's leaving vulnerable children at greater risk than ever before. #IMCD #IMCDKenya #InternationalMissingChildrensDay https://t.co/XNYyFFR5YJ",1,1,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
957,"No, Pakistani flags were not waved at Rahul Gandhi's pre-nomination roadshow in Wayanad https://t.co/dujj7H0bH4 via @AltNews",1,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
958,Unlikely hurricane hero takes over chaotic Texas storm shelter - AOL News https://www.aol.com/article/news/2017/08/28/unlikely-hurricane-hero-takes-over-chaotic-texas-storm-shelter/23188204/?a_dgi=aolshare_twitter¬†‚Ä¶ #ThankYou #ZacharyDearing,0,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
959,Photo: gawkercom: We’re happy to report that Brooklyn’s shelter dogs survived Hurricane Sandy and dressed up... http://tmblr.co/ZuquHwWOHh7C ,0,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
961,Car sick from watching a video of someone driving and filming the tornado aftermath..isn't it enough to make you sick w/o the motion part?,0,1,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
962,"Sorry, that's stupid.
You don't pack up your whole life, you pack up important stuff you can throw in a car quickly. We've temporarily evacuated twice in Colorado due to the possibility of wildfire spreading into town, and we'll do it every time if it happens again.",0,1,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
963,These are animals that were in shelter before the hurricane hit - mostly strays and unclaimed animals - not people's family pets.,0,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
964,Send love to my boy @RegD7 who is listening to the #Sabres game from a tornado shelter in St. Louis. You can take a guy out of Buffalo...,0,1,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
965,Be careful! RT @c_breezi: Soo the wind blew me and my little car over 3 lanes. This tornado tonight is gonna be no joke.,0,1,[],"[['!', 10, 11]]",[],[],[],shiao-li,1,0,0,0,0,0,0,0,1
967,"Hurricane Dorian is Hurricane María 2.0 for me and I’m nervous :( buying water, putting gas, buying canned food..it gives me bad flashbacks",0,1,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
968,Reading for work has collided with reading for pleasure. Huzzah. Don't miss @molly_the_tanz's Vermilion! http://t.co/83bMprwH7W,1,1,[],"[['!', 103, 104]]",[],[],[],shiao-li,1,0,0,0,0,0,0,0,1
969,"It looks like we re not the only ones who are 100% FED UP! with people protesting to defend lawbreakers in our country Watch:Wow. Nasty Trump supporters in Iowa tear up a Latino protestor s sign. RT @GoodSam10 @DREAMIowa pic.twitter.com/G5R6H1lLe8   Gabe! Ort z (@TUSK81) September 12, 2015Here are the comments on the Twitter account where this video was posted:",1,1,"[['FED', 51, 54], ['UP', 55, 57]]","[['!', 57, 58]]",[],[],[],shiao-li,1,1,0,0,0,0,0,0,1
970,Shelter From Hurricane Matthew or Face 'Immense Human Suffering': Hurricane conditions could descend upon Florida… http://m.tbnn.it/MPqn54 ,0,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
971,"@realDonaldTrump - Do your fvcking job! 
No Food, No FEMA: Hurricane Michael’s Survivors Are Furious https://www.thedailybeast.com/no-food-no-fema-hurricane-michaels-survivors-are-furious …",0,1,[],"[['!', 38, 39]]",[],[],"[['fvcking', 27, 34]]",shiao-li,1,0,0,0,1,0,0,0,1
972,Hurricanes don't stop us. Good ride last night! #HurricaneHarveypic.twitter.com/9WZi6mm7qm,0,0,[],"[['!', 46, 47]]",[],[],[],shiao-li,1,0,0,0,0,0,0,0,1
973,@NeanderRebel If you take the suit off him I wouldn't be surprised to hear this is the face that belonged to another democrat mass-murderer,0,1,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
974,One of our families lost a car in the Tuscaloosa tornado.  Do you have an extra car that you would be willing to donate to them?,0,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
975,"Car in a field. (Well, the top of the car in the field!) #Indiana #flood #MonroeCo #INwx http://instagram.com/p/iPpssAEOLd/¬†",0,0,[],"[['!', 54, 55]]",[],[],[],shiao-li,1,0,0,0,0,0,0,0,1
976,#Autoslash Picking up a Car Rental During Hurricane Matthew. Read Blog: http://owler.us/abGBCV ,0,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
977,"World itself doesn‚Äôt end, it becomes uninhabitable for humans & many other species now existing, more wildfires, hurricanes, famines, droughts, extinction of many food source animals & plants, WE CAN AVOID THIS DECIMATION #ClimateChangeIsReal",0,1,"[['WE', 195, 197], ['CAN', 198, 201], ['AVOID', 202, 207], ['THIS', 208, 212], ['DECIMATION', 213, 223]]",[],[],[],[],shiao-li,0,1,0,0,0,0,0,0,1
978,Goa Congress member falsely branded as ‘Naxal Bhabhi’ in Hathras case - Alt News @INCGoa ⁦@INCIndia⁩ ⁦@INCMumbai⁩ ⁦@INCSMDept⁩ ⁦@rohanrgupta⁩ ⁦@AjayLalluINC⁩ ⁦@PratibhaBorkar⁩  https://t.co/wHQeF10sfG,1,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
979,The fact people are still joking about Hurricane Matthew... People houses and cars are being flooded and it's not even here yet,0,1,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
980,"@bblackcorazon i love stick shift,my Car died in a flash flood a couple weeks ago. i miss it soo bad. Automatics suck balls",0,1,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
981,@ThatRussianMan you're too busy finishing those weapon designs,1,1,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
982,Wreckage 'Conclusively Confirmed' as From MH370: Malaysia PM: Investigators and the families of those who were... http://t.co/nn6Y0fD3l0,0,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
983,"Carol Cox says she's been told by @Nissan there's nothing left they can do for her when it comes to fixing her new car - meanwhile, she and her husband have been stranded in NS as Hurricane Michael bears down on their home in Florida",0,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
984,@canagal Good to hear it's back.. that storm's been given you guys trouble though :( ^SJ,0,1,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
985,Wisconsin is losing me on this one-no common sense whatsoever in this ban. This is what happens when government regulation goes overboard! ,1,1,[],"[['!', 137, 138]]",[],[],[],shiao-li,1,0,0,0,0,0,0,0,1
986,"""CDC: As many people have died from Covid-19 vaccines as ALL vaccines in last 20 years COMBINED"" 

https://t.co/XoMC5FfBy6",1,0,"[['COMBINED', 87, 95]]",[],[],[],[],shiao-li,0,1,0,0,0,0,0,0,1
987,i swea it feels like im about to explode ??,1,1,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
988,I say this every hurricane: it's expensive AF to evacuate & not everyone has a reliable vehicle https://twitter.com/cnalive/status/901460592275275777¬†‚Ä¶,0,1,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
989,"78-Year-Old Woman, Scared to Drive in Blizzard, Found Dead in Car Outside NJ Burger King http://fb.me/4n2BfuH8G¬†",0,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
990,@spinningbot Are you another Stand-user? If you are I will have to detonate you with my Killer Queen.,1,1,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
991,My car was just floating in this fucking flash flood. This is scary shit,0,1,[],[],[],[],"[['fucking', 33, 40], ['shit', 68, 72]]",shiao-li,0,0,0,0,1,0,0,0,1
992,The potential for a border war that has been simmering at the Line of Actual Control (LAC) between India and China could reach a boiling point as hostilities increased on Monday night. https://t.co/5oPBrINKZB,1,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
993,"#CCP
#Taiwan
Taiwan has reportedly shot-down a Chinese Air Force Su-35 aircraft that supposedly violated its airspace
https://t.co/1cJyw2TZD2",1,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
994,"I believe Donald's refusal to let Bahamian refugees from hurricane Dorian to leave the islands even temporarily to evacuate to the US would fall under the category of ""attempted genocide.""

No power, no shelter, no medicine, little food or water—people *will* die.",0,1,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
995,"Kashmiris and Muslims protesting in Southall London UK after Namaz Juma agaisnt India's  violation of Article 370 and called it ""another Palestine alike in the making."" https://t.co/JepImDzd2E",1,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
996,"THR: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW! TAKE SHELTER NOW!!! #severe http://dlvr.it/PwRS5 (BN) #tcot",0,1,"[['DESTRUCTIVE', 5, 16], ['TORNADO', 17, 24], ['RIPPING', 25, 32], ['THROUGH', 33, 40], ['TUSCALOOSA', 41, 51], ['NOW', 56, 59], ['TAKE', 61, 65], ['SHELTER', 66, 73], ['NOW', 74, 77]]","[['!!!', 77, 80], ['!', 59, 60]]",[],[],[],shiao-li,1,1,0,0,0,0,0,0,1
997,"A two year old video is viral as Indians in Spain now are celebrating building of Ram Mandir in Ayodhya.
A video is viral on social media in which a group of boys and girls in India attire using Dhols and other Indian musical instruments while walking on.. https://t.co/bWhO3OS4De https://t.co/dtd2CosbPe",1,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
998,More Shelter Pets Coming To San Diego Due To Hurricane Harvey http://dlvr.it/Pl0mGG¬†,0,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
999,Anti Collision Rear- #technology #cool http://t.co/vpvJ5hRc1i Via Techesback #Tech,1,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
1000,"NASA: RT NASAKennedy: With Hurricane Dorian forecast to bring hurricane conditions to the Kennedy Space Center in just a few hours, 120 members of the “Ride Out Team” reported to the Launch Control Center to monitor and mitigate possible damage to spacef… pic.twitter.com/cyqhcMPXRM",0,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
1002,Julie + R is the apocalypse version of Romeo + Juliet #warmbodies,1,1,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
1004,"Pandering Hillary s getting a little karma Black Lives Matter are now protesting at the #DNCinPHL with the sign 'Hillary, delete yourself.'pic.twitter.com/QU9HZCmdRj  Breaking911 (@Breaking911) July 26, 2016",1,0,[],[],[],"[['Pandering', 0, 9]]",[],shiao-li,0,0,0,1,0,0,0,0,1
1011,WCW @catsandsyrup THA BITCH IS FIRE,1,1,"[['THA', 18, 21], ['BITCH', 22, 27], ['IS', 28, 30], ['FIRE', 31, 35]]",[],[],[],"[['BITCH', 22, 27]]",shiao-li,0,1,0,0,1,0,0,0,1
1015,"U.S. Sen. John Cornyn recently said that “no one under the age of 20 has died of the coronavirus. We still don’t know whether children can get it and transmit it to others.”

Is that a fact? https://t.co/zxuPQIudpI",1,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
1017,"#COVID19 vaccine produced by China's #Sinovac Biotech is efficacious in preventing COVID-19 in adults under 60, but some quality data on the risk of serious adverse effects is lacking, World Health Organization experts have found.

#DutertePalpak
https://t.co/mT2kQDBik5 https://t.co/4L5jFbbxGq",1,0,[],[],[],"[['lacking', 176, 183]]",[],shiao-li,0,0,0,1,0,0,0,0,1
1019,"It's Gold for us at the Cadet World Wrestling Championship today!
Indian Wrestler Priya Malik Wins Gold Medal At 2021 World Wrestling Championships in #Hungary #Budapest

#Wrestling

म्हारी छोरियां छोरों से कम हैं के 💪
#PriyaMalik https://t.co/eYWfoPXvHk",1,0,[],"[['!', 64, 65]]",[],[],[],shiao-li,1,0,0,0,0,0,0,0,1
1030,Due to the rainstorm last night cupcake decorating is happening NOW at the Rec Hall! $2 - proceeds to #IWK! http://t.co/EaRONLwIFh,1,0,"[['NOW', 64, 67]]","[['!', 83, 84], ['!', 106, 107]]",[],[],[],shiao-li,1,1,0,0,0,0,0,0,1
1037,Finnish ministers: Fennovoima nuclear reactor will go ahead http://t.co/mqMCOLwBzc,1,0,[],[],[],[],[],shiao-li,0,0,0,0,0,0,0,0,1
